phenomenon	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_wo	anc_wo_choice	anc_iv_order	anc_tv_order	n_languages	n_pairs	raw_accuracy	bad_parse_rate	weighted_accuracy
1_2_intran_S_marker	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov				1	100	0.840000	0.040000	0.806400
1_2_intran_S_marker	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov				1	100	0.860000	0.040000	0.825600
1_2_intran_S_marker	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov				1	100	0.830000	0.040000	0.796800
1_2_intran_S_marker	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov				1	100	0.890000	0.040000	0.854400
1_2_intran_S_marker	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov				1	100	0.760000	0.040000	0.729600
1_2_intran_S_marker	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov				1	100	0.790000	0.040000	0.758400
1_2_intran_S_marker	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov				1	100	0.800000	0.030000	0.776000
1_2_intran_S_marker	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov				1	100	0.780000	0.030000	0.756600
1_2_intran_S_marker	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov				1	100	0.770000	0.030000	0.746900
1_2_intran_S_marker	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov				1	100	0.720000	0.030000	0.698400
1_2_intran_S_marker	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov				1	100	0.760000	0.030000	0.737200
1_2_intran_S_marker	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov				1	100	0.790000	0.030000	0.766300
1_2_intran_S_marker	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov				1	100	0.760000	0.030000	0.737200
1_2_intran_S_marker	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov				1	100	0.640000	0.030000	0.620800
1_2_intran_S_marker	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov				1	100	0.890000	0.030000	0.863300
1_2_intran_S_marker	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs				1	100	0.910000	0.030000	0.882700
1_2_intran_S_marker	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos				1	100	0.920000	0.030000	0.892400
1_2_intran_S_marker	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs				1	100	0.990000	0.030000	0.960300
1_2_intran_S_marker	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov				1	100	0.940000	0.030000	0.911800
1_2_intran_S_marker	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs				1	100	0.850000	0.030000	0.824500
1_2_intran_S_marker	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos				1	100	0.980000	0.030000	0.950600
1_2_intran_S_marker	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs				1	100	0.970000	0.030000	0.940900
1_2_intran_S_marker	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov				1	100	0.570000	0.040000	0.547200
1_2_intran_S_marker	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs				1	100	0.670000	0.040000	0.643200
1_2_intran_S_marker	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos				1	100	0.650000	0.040000	0.624000
1_2_intran_S_marker	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs				1	100	0.550000	0.040000	0.528000
1_2_intran_S_marker	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov				1	100	0.510000	0.040000	0.489600
1_2_intran_S_marker	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs				1	100	0.510000	0.040000	0.489600
1_2_intran_S_marker	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos				1	100	0.640000	0.040000	0.614400
1_2_intran_S_marker	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs				1	100	0.630000	0.040000	0.604800
1_2_intran_S_marker	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo				1	100	0.960000	0.030000	0.931200
1_2_intran_S_marker	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo				1	100	0.980000	0.030000	0.950600
1_2_intran_S_marker	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov				1	100	0.950000	0.030000	0.921500
1_2_intran_S_marker	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo				1	100	0.960000	0.030000	0.931200
1_2_intran_S_marker	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo				1	100	0.950000	0.030000	0.921500
1_2_intran_S_marker	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo				1	100	0.940000	0.030000	0.911800
1_2_intran_S_marker	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov				1	100	0.920000	0.030000	0.892400
1_2_intran_S_marker	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo				1	100	0.940000	0.030000	0.911800
1_2_intran_S_marker	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo				1	100	0.950000	0.030000	0.921500
1_2_intran_S_marker	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo				1	100	0.930000	0.030000	0.902100
1_2_intran_S_marker	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov				1	100	0.900000	0.030000	0.873000
1_2_intran_S_marker	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo				1	100	0.940000	0.030000	0.911800
1_2_intran_S_marker	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo				1	100	0.800000	0.030000	0.776000
1_2_intran_S_marker	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo				1	100	0.910000	0.030000	0.882700
1_2_intran_S_marker	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov				1	100	0.940000	0.030000	0.911800
1_2_intran_S_marker	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo				1	100	0.920000	0.030000	0.892400
1_2_intran_S_marker	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo				1	100	0.980000	0.030000	0.950600
1_2_intran_S_marker	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos				1	100	0.950000	0.030000	0.921500
1_2_intran_S_marker	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos				1	100	1.000000	0.030000	0.970000
1_2_intran_S_marker	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos				1	100	0.970000	0.030000	0.940900
1_2_intran_S_marker	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo				1	100	0.970000	0.030000	0.940900
1_2_intran_S_marker	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos				1	100	0.960000	0.030000	0.931200
1_2_intran_S_marker	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos				1	100	0.990000	0.030000	0.960300
1_2_intran_S_marker	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos				1	100	0.970000	0.030000	0.940900
1_2_intran_S_marker	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo				1	100	0.760000	0.030000	0.737200
1_2_intran_S_marker	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos				1	100	0.920000	0.030000	0.892400
1_2_intran_S_marker	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos				1	100	0.860000	0.030000	0.834200
1_2_intran_S_marker	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos				1	100	0.880000	0.030000	0.853600
1_2_intran_S_marker	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo				1	100	0.750000	0.030000	0.727500
1_2_intran_S_marker	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos				1	100	0.820000	0.030000	0.795400
1_2_intran_S_marker	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos				1	100	0.720000	0.030000	0.698400
1_2_intran_S_marker	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos				1	100	0.710000	0.030000	0.688700
1_2_intran_S_marker	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos				1	100	0.980000	0.030000	0.950600
1_2_intran_S_marker	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo				1	100	0.990000	0.030000	0.960300
1_2_intran_S_marker	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov				1	100	0.990000	0.030000	0.960300
1_2_intran_S_marker	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo				1	100	0.980000	0.030000	0.950600
1_2_intran_S_marker	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos				1	100	0.970000	0.030000	0.940900
1_2_intran_S_marker	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo				1	100	0.990000	0.030000	0.960300
1_2_intran_S_marker	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov				1	100	0.990000	0.030000	0.960300
1_2_intran_S_marker	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo				1	100	0.990000	0.030000	0.960300
1_2_intran_S_marker	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos				1	100	0.960000	0.040000	0.921600
1_2_intran_S_marker	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo				1	100	0.950000	0.040000	0.912000
1_2_intran_S_marker	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov				1	100	0.980000	0.040000	0.940800
1_2_intran_S_marker	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo				1	100	0.970000	0.040000	0.931200
1_2_intran_S_marker	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos				1	100	0.970000	0.040000	0.931200
1_2_intran_S_marker	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo				1	100	0.930000	0.040000	0.892800
1_2_intran_S_marker	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov				1	100	0.980000	0.040000	0.940800
1_2_intran_S_marker	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo				1	100	0.920000	0.040000	0.883200
1_2_intran_S_marker	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos				1	100	0.700000	0.040000	0.672000
1_2_intran_S_marker	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos				1	100	0.810000	0.040000	0.777600
1_2_intran_S_marker	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos				1	100	0.680000	0.040000	0.652800
1_2_intran_S_marker	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos				1	100	0.790000	0.040000	0.758400
1_2_intran_S_marker	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos				1	100	0.760000	0.040000	0.729600
1_2_intran_S_marker	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos				1	100	0.780000	0.040000	0.748800
1_2_intran_S_marker	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos				1	100	0.730000	0.040000	0.700800
1_2_intran_S_marker	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos				1	100	0.740000	0.040000	0.710400
1_2_intran_S_marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos				1	100	0.990000	0.030000	0.960300
1_2_intran_S_marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos				1	100	0.980000	0.030000	0.950600
1_2_intran_S_marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos				1	100	0.990000	0.030000	0.960300
1_2_intran_S_marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos				1	100	0.980000	0.030000	0.950600
1_2_intran_S_marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos				1	100	0.980000	0.030000	0.950600
1_2_intran_S_marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos				1	100	0.980000	0.030000	0.950600
1_2_intran_S_marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos				1	100	0.980000	0.030000	0.950600
1_2_intran_S_marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos				1	100	0.980000	0.030000	0.950600
1_3_intran_SV_order	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov				1	100	0.990000	0.000000	0.990000
1_3_intran_SV_order	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo				1	100	0.990000	0.000000	0.990000
1_3_intran_SV_order	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos				1	100	1.000000	0.000000	1.000000
1_3_intran_SV_order	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos				1	100	1.000000	0.000000	1.000000
1_4_tran_V_form	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov				1	100	1.000000	0.000000	1.000000
1_4_tran_V_form	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov				1	100	1.000000	0.000000	1.000000
1_4_tran_V_form	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_4_tran_V_form	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov				1	100	1.000000	0.000000	1.000000
1_4_tran_V_form	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov				1	100	1.000000	0.000000	1.000000
1_4_tran_V_form	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov				1	100	1.000000	0.000000	1.000000
1_4_tran_V_form	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov				1	100	1.000000	0.000000	1.000000
1_4_tran_V_form	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov				1	100	1.000000	0.000000	1.000000
1_4_tran_V_form	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov				1	100	1.000000	0.000000	1.000000
