model_id	id	language	clause_wo	np_wo	alignment	alignment_code	comp_system	comp_system_code	strategy	strategy_code	anc_wo	group	min_items	weakest_label	weakest_n_items	weakest_accuracy_tie_ok	strongest_label	strongest_n_items	strongest_accuracy_tie_ok	accuracy_range
39_svo_gn_ac_d_no	39	39_svo_gn_ac_d_no	svo	gn	nom-acc	ac	deranking	d	nomn	no	svo	complexity_bucket	20	anc_overt_arg	1700	0.8147058823529412	cop_n	37046	0.999487124115964	0.1847812417630228
39_svo_gn_ac_d_no	39	39_svo_gn_ac_d_no	svo	gn	nom-acc	ac	deranking	d	nomn	no	svo	construction_detail	20	cv_depth1	32381	0.9756956239770236	tv_indirect_obj	73	1.0	0.024304376022976415
39_svo_gn_ac_d_no	39	39_svo_gn_ac_d_no	svo	gn	nom-acc	ac	deranking	d	nomn	no	svo	detail_x_anc	20	iv_plain|arg	53	0.7547169811320755	tv_particle|bare	75	1.0	0.24528301886792447
40_svo_gn_er_b_se	40	40_svo_gn_er_b_se	svo	gn	erg-abs	er	balancing	b	sent	se	svo	top_construction	20	cv	36439	0.9921512665001784	iv	49009	0.995388602093493	0.0032373355933146275
40_svo_gn_er_b_se	40	40_svo_gn_er_b_se	svo	gn	erg-abs	er	balancing	b	sent	se	svo	anc_bucket	20	arg	1700	0.39294117647058824	none	214145	0.9983375750075884	0.6053963985370001
40_svo_gn_er_b_se	40	40_svo_gn_er_b_se	svo	gn	erg-abs	er	balancing	b	sent	se	svo	top_x_anc	20	iv|arg	59	0.13559322033898305	cop_n|none	37046	0.9997300653241915	0.8641368449852085
40_svo_gn_er_b_se	40	40_svo_gn_er_b_se	svo	gn	erg-abs	er	balancing	b	sent	se	svo	complexity_bucket	20	anc_overt_arg	1700	0.39294117647058824	cop_n	37046	0.9997300653241915	0.6067888888536033
40_svo_gn_er_b_se	40	40_svo_gn_er_b_se	svo	gn	erg-abs	er	balancing	b	sent	se	svo	construction_detail	20	cv_depth1	32381	0.9916926592755011	tv_indirect_obj	73	1.0	0.008307340724498902
40_svo_gn_er_b_se	40	40_svo_gn_er_b_se	svo	gn	erg-abs	er	balancing	b	sent	se	svo	detail_x_anc	20	iv_plain|arg	53	0.1320754716981132	tv_pp+particle|none	1674	1.0	0.8679245283018868
41_svo_gn_er_b_pa	41	41_svo_gn_er_b_pa	svo	gn	erg-abs	er	balancing	b	poss-acc	pa	svo	top_construction	20	cv	36439	0.995828645132962	tv	98400	0.9969207317073171	0.0010920865743551111
41_svo_gn_er_b_pa	41	41_svo_gn_er_b_pa	svo	gn	erg-abs	er	balancing	b	poss-acc	pa	svo	anc_bucket	20	arg	1700	0.7458823529411764	none	214145	0.9986737957925704	0.252791442851394
41_svo_gn_er_b_pa	41	41_svo_gn_er_b_pa	svo	gn	erg-abs	er	balancing	b	poss-acc	pa	svo	top_x_anc	20	cop_n|arg	439	0.7061503416856492	cop_n|none	37046	0.9998110457269341	0.29366070404128497
41_svo_gn_er_b_pa	41	41_svo_gn_er_b_pa	svo	gn	erg-abs	er	balancing	b	poss-acc	pa	svo	complexity_bucket	20	anc_overt_arg	1700	0.7458823529411764	cv_depth2plus	2972	1.0	0.25411764705882356
41_svo_gn_er_b_pa	41	41_svo_gn_er_b_pa	svo	gn	erg-abs	er	balancing	b	poss-acc	pa	svo	construction_detail	20	cv_depth1	32381	0.9954911831012013	tv_indirect_obj	73	1.0	0.004508816898798673
41_svo_gn_er_b_pa	41	41_svo_gn_er_b_pa	svo	gn	erg-abs	er	balancing	b	poss-acc	pa	svo	detail_x_anc	20	tv_pp|arg	232	0.6939655172413793	cv_depth2plus|none	3903	1.0	0.30603448275862066
42_svo_gn_er_b_ep	42	42_svo_gn_er_b_ep	svo	gn	erg-abs	er	balancing	b	erg-poss	ep	sov	top_construction	20	iv	49009	0.9965108449468465	cop_n	38963	0.9991787080050304	0.0026678630581838947
42_svo_gn_er_b_ep	42	42_svo_gn_er_b_ep	svo	gn	erg-abs	er	balancing	b	erg-poss	ep	sov	anc_bucket	20	arg	1700	0.9511764705882353	none	214145	0.9984963459338299	0.047319875345594564
42_svo_gn_er_b_ep	42	42_svo_gn_er_b_ep	svo	gn	erg-abs	er	balancing	b	erg-poss	ep	sov	top_x_anc	20	cv|arg	259	0.9227799227799228	cop_n|bare	1478	1.0	0.07722007722007718
42_svo_gn_er_b_ep	42	42_svo_gn_er_b_ep	svo	gn	erg-abs	er	balancing	b	erg-poss	ep	sov	complexity_bucket	20	anc_overt_arg	1700	0.9511764705882353	cv_depth2plus	2972	1.0	0.04882352941176471
42_svo_gn_er_b_ep	42	42_svo_gn_er_b_ep	svo	gn	erg-abs	er	balancing	b	erg-poss	ep	sov	construction_detail	20	iv_plain	44118	0.996328029375765	tv_indirect_obj	73	1.0	0.003671970624234966
42_svo_gn_er_b_ep	42	42_svo_gn_er_b_ep	svo	gn	erg-abs	er	balancing	b	erg-poss	ep	sov	detail_x_anc	20	cv_depth1|arg	229	0.9213973799126638	tv_particle|none	4621	1.0	0.0786026200873362
43_svo_gn_er_b_no	43	43_svo_gn_er_b_no	svo	gn	erg-abs	er	balancing	b	nomn	no	svo	top_construction	20	iv	49009	0.9959599257279276	cop_n	38963	0.9983060852603752	0.002346159532447656
43_svo_gn_er_b_no	43	43_svo_gn_er_b_no	svo	gn	erg-abs	er	balancing	b	nomn	no	svo	anc_bucket	20	arg	1700	0.8758823529411764	none	214145	0.9984029512713348	0.12252059833015838
43_svo_gn_er_b_no	43	43_svo_gn_er_b_no	svo	gn	erg-abs	er	balancing	b	nomn	no	svo	top_x_anc	20	iv|arg	59	0.8135593220338984	cop_n|none	37046	0.9997570587917723	0.186197736757874
43_svo_gn_er_b_no	43	43_svo_gn_er_b_no	svo	gn	erg-abs	er	balancing	b	nomn	no	svo	complexity_bucket	20	anc_overt_arg	1700	0.8758823529411764	cv_depth2plus	2972	1.0	0.12411764705882355
43_svo_gn_er_b_no	43	43_svo_gn_er_b_no	svo	gn	erg-abs	er	balancing	b	nomn	no	svo	construction_detail	20	iv_plain	44118	0.9957613672423954	tv_indirect_obj	73	1.0	0.00423863275760461
43_svo_gn_er_b_no	43	43_svo_gn_er_b_no	svo	gn	erg-abs	er	balancing	b	nomn	no	svo	detail_x_anc	20	iv_plain|arg	53	0.8113207547169812	cv_depth2plus|none	3903	1.0	0.18867924528301883
44_svo_gn_er_d_se	44	44_svo_gn_er_d_se	svo	gn	erg-abs	er	deranking	d	sent	se	svo	top_construction	20	cv	36439	0.983232251159472	iv	49009	0.9956742639107102	0.01244201275123824
44_svo_gn_er_d_se	44	44_svo_gn_er_d_se	svo	gn	erg-abs	er	deranking	d	sent	se	svo	anc_bucket	20	arg	1700	0.34058823529411764	none	214145	0.9968105722757944	0.6562223369816768
44_svo_gn_er_d_se	44	44_svo_gn_er_d_se	svo	gn	erg-abs	er	deranking	d	sent	se	svo	top_x_anc	20	iv|arg	59	0.05084745762711865	cop_n|none	37046	0.9994331371808023	0.9485856795536837
44_svo_gn_er_d_se	44	44_svo_gn_er_d_se	svo	gn	erg-abs	er	deranking	d	sent	se	svo	complexity_bucket	20	anc_overt_arg	1700	0.34058823529411764	cop_n	37046	0.9994331371808023	0.6588449018866847
44_svo_gn_er_d_se	44	44_svo_gn_er_d_se	svo	gn	erg-abs	er	deranking	d	sent	se	svo	construction_detail	20	cv_depth1	32381	0.9819956147123313	tv_indirect_obj	73	1.0	0.01800438528766868
44_svo_gn_er_d_se	44	44_svo_gn_er_d_se	svo	gn	erg-abs	er	deranking	d	sent	se	svo	detail_x_anc	20	iv_plain|arg	53	0.05660377358490566	tv_particle|bare	75	1.0	0.9433962264150944
45_svo_gn_er_d_pa	45	45_svo_gn_er_d_pa	svo	gn	erg-abs	er	deranking	d	poss-acc	pa	svo	top_construction	20	cv	36439	0.9886385466121463	iv	49009	0.9962455875451448	0.007607040932998466
45_svo_gn_er_d_pa	45	45_svo_gn_er_d_pa	svo	gn	erg-abs	er	deranking	d	poss-acc	pa	svo	anc_bucket	20	arg	1700	0.6858823529411765	none	214145	0.9972682061220202	0.31138585318084366
45_svo_gn_er_d_pa	45	45_svo_gn_er_d_pa	svo	gn	erg-abs	er	deranking	d	poss-acc	pa	svo	top_x_anc	20	cop_n|arg	439	0.6059225512528473	cop_n|none	37046	0.999298169842898	0.39337561859005066
45_svo_gn_er_d_pa	45	45_svo_gn_er_d_pa	svo	gn	erg-abs	er	deranking	d	poss-acc	pa	svo	complexity_bucket	20	anc_overt_arg	1700	0.6858823529411765	cop_n	37046	0.999298169842898	0.3134158169017215
45_svo_gn_er_d_pa	45	45_svo_gn_er_d_pa	svo	gn	erg-abs	er	deranking	d	poss-acc	pa	svo	construction_detail	20	cv_depth1	32381	0.9875544300670146	tv_indirect_obj	73	1.0	0.0124455699329854
45_svo_gn_er_d_pa	45	45_svo_gn_er_d_pa	svo	gn	erg-abs	er	deranking	d	poss-acc	pa	svo	detail_x_anc	20	cop_n|arg	439	0.6059225512528473	tv_pp+particle|none	1674	1.0	0.39407744874715267
46_svo_gn_er_d_ep	46	46_svo_gn_er_d_ep	svo	gn	erg-abs	er	deranking	d	erg-poss	ep	sov	top_construction	20	cv	36439	0.9869096297922556	cop_n	38963	0.9989990503811308	0.012089420588875188
46_svo_gn_er_d_ep	46	46_svo_gn_er_d_ep	svo	gn	erg-abs	er	deranking	d	erg-poss	ep	sov	anc_bucket	20	arg	1700	0.9252941176470588	none	214145	0.9968432604076677	0.07154914276060886
46_svo_gn_er_d_ep	46	46_svo_gn_er_d_ep	svo	gn	erg-abs	er	deranking	d	erg-poss	ep	sov	top_x_anc	20	cv|arg	259	0.8262548262548263	cop_n|bare	1478	1.0	0.17374517374517373
46_svo_gn_er_d_ep	46	46_svo_gn_er_d_ep	svo	gn	erg-abs	er	deranking	d	erg-poss	ep	sov	complexity_bucket	20	anc_overt_arg	1700	0.9252941176470588	cop_n	37046	0.999487124115964	0.07419300646890514
46_svo_gn_er_d_ep	46	46_svo_gn_er_d_ep	svo	gn	erg-abs	er	deranking	d	erg-poss	ep	sov	construction_detail	20	cv_depth1	32381	0.9856706093079275	tv_indirect_obj	73	1.0	0.014329390692072508
46_svo_gn_er_d_ep	46	46_svo_gn_er_d_ep	svo	gn	erg-abs	er	deranking	d	erg-poss	ep	sov	detail_x_anc	20	cv_depth1|arg	229	0.8253275109170306	tv_particle|none	4621	1.0	0.1746724890829694
47_svo_gn_er_d_no	47	47_svo_gn_er_d_no	svo	gn	erg-abs	er	deranking	d	nomn	no	svo	top_construction	20	cv	36439	0.9864430966821263	tv	98400	0.9969817073170731	0.010538610634946877
47_svo_gn_er_d_no	47	47_svo_gn_er_d_no	svo	gn	erg-abs	er	deranking	d	nomn	no	svo	anc_bucket	20	arg	1700	0.7817647058823529	none	214145	0.9968012328095449	0.215036526927192
47_svo_gn_er_d_no	47	47_svo_gn_er_d_no	svo	gn	erg-abs	er	deranking	d	nomn	no	svo	top_x_anc	20	iv|arg	59	0.7627118644067796	cop_n|none	37046	0.9995141175835448	0.23680225317676518
47_svo_gn_er_d_no	47	47_svo_gn_er_d_no	svo	gn	erg-abs	er	deranking	d	nomn	no	svo	complexity_bucket	20	anc_overt_arg	1700	0.7817647058823529	cop_n	37046	0.9995141175835448	0.2177494117011919
47_svo_gn_er_d_no	47	47_svo_gn_er_d_no	svo	gn	erg-abs	er	deranking	d	nomn	no	svo	construction_detail	20	cv_depth1	32381	0.9854544331552454	tv_indirect_obj	73	1.0	0.01454556684475461
47_svo_gn_er_d_no	47	47_svo_gn_er_d_no	svo	gn	erg-abs	er	deranking	d	nomn	no	svo	detail_x_anc	20	tv_pp|arg	232	0.7370689655172413	tv_particle|none	4621	1.0	0.2629310344827587
48_svo_ng_ac_b_se	48	48_svo_ng_ac_b_se	svo	ng	nom-acc	ac	balancing	b	sent	se	svo	top_construction	20	cv	36439	0.9939899558165701	iv	49009	0.9981840070191189	0.0041940512025487875
48_svo_ng_ac_b_se	48	48_svo_ng_ac_b_se	svo	ng	nom-acc	ac	balancing	b	sent	se	svo	anc_bucket	20	arg	1700	0.7323529411764705	none	214145	0.9989353008475566	0.266582359671086
48_svo_ng_ac_b_se	48	48_svo_ng_ac_b_se	svo	ng	nom-acc	ac	balancing	b	sent	se	svo	top_x_anc	20	iv|arg	59	0.3559322033898305	iv|bare	424	1.0	0.6440677966101696
48_svo_ng_ac_b_se	48	48_svo_ng_ac_b_se	svo	ng	nom-acc	ac	balancing	b	sent	se	svo	complexity_bucket	20	anc_overt_arg	1700	0.7323529411764705	cop_n	37046	0.9996760783890298	0.2673231372125593
48_svo_ng_ac_b_se	48	48_svo_ng_ac_b_se	svo	ng	nom-acc	ac	balancing	b	sent	se	svo	construction_detail	20	cv_depth1	32381	0.9936691269571662	tv_indirect_obj	73	1.0	0.006330873042833751
48_svo_ng_ac_b_se	48	48_svo_ng_ac_b_se	svo	ng	nom-acc	ac	balancing	b	sent	se	svo	detail_x_anc	20	iv_plain|arg	53	0.37735849056603776	tv_pp+particle|none	1674	1.0	0.6226415094339622
49_svo_ng_ac_b_pa	49	49_svo_ng_ac_b_pa	svo	ng	nom-acc	ac	balancing	b	poss-acc	pa	vos	top_construction	20	cv	36439	0.995718872636461	cop_n	38963	0.9989990503811308	0.003280177744669821
49_svo_ng_ac_b_pa	49	49_svo_ng_ac_b_pa	svo	ng	nom-acc	ac	balancing	b	poss-acc	pa	vos	anc_bucket	20	arg	1700	0.928235294117647	none	214145	0.9990380349763011	0.07080274085865401
49_svo_ng_ac_b_pa	49	49_svo_ng_ac_b_pa	svo	ng	nom-acc	ac	balancing	b	poss-acc	pa	vos	top_x_anc	20	cv|arg	259	0.9034749034749034	cop_n|none	37046	0.9998650326620958	0.09639012918719236
49_svo_ng_ac_b_pa	49	49_svo_ng_ac_b_pa	svo	ng	nom-acc	ac	balancing	b	poss-acc	pa	vos	complexity_bucket	20	anc_overt_arg	1700	0.928235294117647	cop_n	37046	0.9998650326620958	0.07162973854444876
49_svo_ng_ac_b_pa	49	49_svo_ng_ac_b_pa	svo	ng	nom-acc	ac	balancing	b	poss-acc	pa	vos	construction_detail	20	cv_depth1	32381	0.9956147123313054	tv_indirect_obj	73	1.0	0.004385287668694615
49_svo_ng_ac_b_pa	49	49_svo_ng_ac_b_pa	svo	ng	nom-acc	ac	balancing	b	poss-acc	pa	vos	detail_x_anc	20	tv_pp|arg	232	0.8879310344827587	tv_particle|none	4621	1.0	0.11206896551724133
50_svo_ng_ac_b_ep	50	50_svo_ng_ac_b_ep	svo	ng	nom-acc	ac	balancing	b	erg-poss	ep	vos	top_construction	20	cv	36439	0.9970361425944729	cop_n	38963	0.9994610271283012	0.0024248845338282754
50_svo_ng_ac_b_ep	50	50_svo_ng_ac_b_ep	svo	ng	nom-acc	ac	balancing	b	erg-poss	ep	vos	anc_bucket	20	arg	1700	0.9564705882352941	none	214145	0.9992435032337902	0.042772914998496114
50_svo_ng_ac_b_ep	50	50_svo_ng_ac_b_ep	svo	ng	nom-acc	ac	balancing	b	erg-poss	ep	vos	top_x_anc	20	cv|arg	259	0.9382239382239382	cop_n|bare	1478	1.0	0.061776061776061764
50_svo_ng_ac_b_ep	50	50_svo_ng_ac_b_ep	svo	ng	nom-acc	ac	balancing	b	erg-poss	ep	vos	complexity_bucket	20	anc_overt_arg	1700	0.9564705882352941	cop_n	37046	0.9998650326620958	0.04339444442680174
50_svo_ng_ac_b_ep	50	50_svo_ng_ac_b_ep	svo	ng	nom-acc	ac	balancing	b	erg-poss	ep	vos	construction_detail	20	cv_depth1	32381	0.9969426515549242	tv_indirect_obj	73	1.0	0.0030573484450757693
50_svo_ng_ac_b_ep	50	50_svo_ng_ac_b_ep	svo	ng	nom-acc	ac	balancing	b	erg-poss	ep	vos	detail_x_anc	20	cv_depth2plus|arg	30	0.9333333333333333	tv_particle|none	4621	1.0	0.06666666666666665
51_svo_ng_ac_b_no	51	51_svo_ng_ac_b_no	svo	ng	nom-acc	ac	balancing	b	nomn	no	vos	top_construction	20	cv	36439	0.9972282444633497	cop_n	38963	0.9991273772553448	0.0018991327919951617
51_svo_ng_ac_b_no	51	51_svo_ng_ac_b_no	svo	ng	nom-acc	ac	balancing	b	nomn	no	vos	anc_bucket	20	arg	1700	0.9352941176470588	none	214145	0.9992108151019169	0.06391669745485806
51_svo_ng_ac_b_no	51	51_svo_ng_ac_b_no	svo	ng	nom-acc	ac	balancing	b	nomn	no	vos	top_x_anc	20	iv|arg	59	0.8305084745762712	cop_n|none	37046	0.9998650326620958	0.16935655808582462
51_svo_ng_ac_b_no	51	51_svo_ng_ac_b_no	svo	ng	nom-acc	ac	balancing	b	nomn	no	vos	complexity_bucket	20	anc_overt_arg	1700	0.9352941176470588	cop_n	37046	0.9998650326620958	0.06457091501503698
51_svo_ng_ac_b_no	51	51_svo_ng_ac_b_no	svo	ng	nom-acc	ac	balancing	b	nomn	no	vos	construction_detail	20	cv_depth1	32381	0.9970661807850283	tv_pp+particle	1742	1.0	0.0029338192149717113
51_svo_ng_ac_b_no	51	51_svo_ng_ac_b_no	svo	ng	nom-acc	ac	balancing	b	nomn	no	vos	detail_x_anc	20	iv_plain|arg	53	0.8301886792452831	tv_particle|none	4621	1.0	0.16981132075471694
52_svo_ng_ac_d_se	52	52_svo_ng_ac_d_se	svo	ng	nom-acc	ac	deranking	d	sent	se	svo	top_construction	20	cv	36439	0.9875682647712616	iv	49009	0.9978575363708706	0.010289271599609018
52_svo_ng_ac_d_se	52	52_svo_ng_ac_d_se	svo	ng	nom-acc	ac	deranking	d	sent	se	svo	anc_bucket	20	arg	1700	0.7429411764705882	none	214145	0.9979079595601111	0.2549667830895229
52_svo_ng_ac_d_se	52	52_svo_ng_ac_d_se	svo	ng	nom-acc	ac	deranking	d	sent	se	svo	top_x_anc	20	iv|arg	59	0.2711864406779661	cop_n|none	37046	0.9997840522593532	0.728597611581387
52_svo_ng_ac_d_se	52	52_svo_ng_ac_d_se	svo	ng	nom-acc	ac	deranking	d	sent	se	svo	complexity_bucket	20	anc_overt_arg	1700	0.7429411764705882	cop_n	37046	0.9997840522593532	0.25684287578876497
52_svo_ng_ac_d_se	52	52_svo_ng_ac_d_se	svo	ng	nom-acc	ac	deranking	d	sent	se	svo	construction_detail	20	cv_depth1	32381	0.986627960841234	tv_indirect_obj	73	1.0	0.013372039158765947
52_svo_ng_ac_d_se	52	52_svo_ng_ac_d_se	svo	ng	nom-acc	ac	deranking	d	sent	se	svo	detail_x_anc	20	iv_plain|arg	53	0.2830188679245283	tv_pp+particle|none	1674	1.0	0.7169811320754718
53_svo_ng_ac_d_pa	53	53_svo_ng_ac_d_pa	svo	ng	nom-acc	ac	deranking	d	poss-acc	pa	vos	top_construction	20	cv	36439	0.9834792392765992	iv	49009	0.9981431981880879	0.01466395891148875
53_svo_ng_ac_d_pa	53	53_svo_ng_ac_d_pa	svo	ng	nom-acc	ac	deranking	d	poss-acc	pa	vos	anc_bucket	20	arg	1700	0.87	none	214145	0.9967918933432954	0.12679189334329544
53_svo_ng_ac_d_pa	53	53_svo_ng_ac_d_pa	svo	ng	nom-acc	ac	deranking	d	poss-acc	pa	vos	top_x_anc	20	iv|arg	59	0.7966101694915254	cop_n|none	37046	0.9995950979862873	0.2029849284947619
53_svo_ng_ac_d_pa	53	53_svo_ng_ac_d_pa	svo	ng	nom-acc	ac	deranking	d	poss-acc	pa	vos	complexity_bucket	20	anc_overt_arg	1700	0.87	cop_n	37046	0.9995950979862873	0.12959509798628732
53_svo_ng_ac_d_pa	53	53_svo_ng_ac_d_pa	svo	ng	nom-acc	ac	deranking	d	poss-acc	pa	vos	construction_detail	20	cv_depth1	32381	0.9823970847101695	tv_indirect_obj	73	1.0	0.01760291528983049
53_svo_ng_ac_d_pa	53	53_svo_ng_ac_d_pa	svo	ng	nom-acc	ac	deranking	d	poss-acc	pa	vos	detail_x_anc	20	iv_plain|arg	53	0.7924528301886793	tv_particle|bare	75	1.0	0.2075471698113207
54_svo_ng_ac_d_ep	54	54_svo_ng_ac_d_ep	svo	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	top_construction	20	cv	36439	0.9891325228464009	cop_n	38963	0.999230038754716	0.010097515908315202
54_svo_ng_ac_d_ep	54	54_svo_ng_ac_d_ep	svo	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	anc_bucket	20	arg	1700	0.9452941176470588	none	214145	0.9980200331551052	0.052725915508046395
54_svo_ng_ac_d_ep	54	54_svo_ng_ac_d_ep	svo	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	top_x_anc	20	cv|arg	259	0.9111969111969112	cop_n|none	37046	0.9998110457269341	0.08861413453002298
54_svo_ng_ac_d_ep	54	54_svo_ng_ac_d_ep	svo	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	complexity_bucket	20	anc_overt_arg	1700	0.9452941176470588	cop_n	37046	0.9998110457269341	0.05451692807987529
54_svo_ng_ac_d_ep	54	54_svo_ng_ac_d_ep	svo	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	construction_detail	20	cv_depth1	32381	0.988202958525061	tv_indirect_obj	73	1.0	0.011797041474938985
54_svo_ng_ac_d_ep	54	54_svo_ng_ac_d_ep	svo	ng	nom-acc	ac	deranking	d	erg-poss	ep	vos	detail_x_anc	20	cv_depth1|arg	229	0.9082969432314411	tv_particle|none	4621	1.0	0.09170305676855894
55_svo_ng_ac_d_no	55	55_svo_ng_ac_d_no	svo	ng	nom-acc	ac	deranking	d	nomn	no	vos	top_construction	20	cv	36439	0.9874584922747606	tv	98400	0.998770325203252	0.011311832928491472
55_svo_ng_ac_d_no	55	55_svo_ng_ac_d_no	svo	ng	nom-acc	ac	deranking	d	nomn	no	vos	anc_bucket	20	arg	1700	0.9247058823529412	none	214145	0.9975810782413785	0.07287519588843738
55_svo_ng_ac_d_no	55	55_svo_ng_ac_d_no	svo	ng	nom-acc	ac	deranking	d	nomn	no	vos	top_x_anc	20	cv|arg	259	0.8996138996138996	cop_n|none	37046	0.9997300653241915	0.10011616571029192
55_svo_ng_ac_d_no	55	55_svo_ng_ac_d_no	svo	ng	nom-acc	ac	deranking	d	nomn	no	vos	complexity_bucket	20	anc_overt_arg	1700	0.9247058823529412	cop_n	37046	0.9997300653241915	0.07502418297125035
55_svo_ng_ac_d_no	55	55_svo_ng_ac_d_no	svo	ng	nom-acc	ac	deranking	d	nomn	no	vos	construction_detail	20	cv_depth1	32381	0.986411784688552	tv_pp+particle	1742	1.0	0.013588215311448049
55_svo_ng_ac_d_no	55	55_svo_ng_ac_d_no	svo	ng	nom-acc	ac	deranking	d	nomn	no	vos	detail_x_anc	20	cv_depth1|arg	229	0.8995633187772926	tv_particle|none	4621	1.0	0.10043668122270744
56_svo_ng_er_b_se	56	56_svo_ng_er_b_se	svo	ng	erg-abs	er	balancing	b	sent	se	svo	top_construction	20	cop_n	38963	0.9938659754125709	iv	49009	0.995388602093493	0.0015226266809220679
56_svo_ng_er_b_se	56	56_svo_ng_er_b_se	svo	ng	erg-abs	er	balancing	b	sent	se	svo	anc_bucket	20	arg	1700	0.5023529411764706	none	214145	0.9985663919307012	0.4962134507542306
56_svo_ng_er_b_se	56	56_svo_ng_er_b_se	svo	ng	erg-abs	er	balancing	b	sent	se	svo	top_x_anc	20	iv|arg	59	0.15254237288135594	cop_n|none	37046	0.9998110457269341	0.8472686728455782
56_svo_ng_er_b_se	56	56_svo_ng_er_b_se	svo	ng	erg-abs	er	balancing	b	sent	se	svo	complexity_bucket	20	anc_overt_arg	1700	0.5023529411764706	cop_n	37046	0.9998110457269341	0.4974581045504636
56_svo_ng_er_b_se	56	56_svo_ng_er_b_se	svo	ng	erg-abs	er	balancing	b	sent	se	svo	construction_detail	20	tv_pp+particle	1742	0.9936854190585533	tv_indirect_obj	73	1.0	0.006314580941446657
56_svo_ng_er_b_se	56	56_svo_ng_er_b_se	svo	ng	erg-abs	er	balancing	b	sent	se	svo	detail_x_anc	20	iv_plain|arg	53	0.16981132075471697	tv_particle|none	4621	1.0	0.8301886792452831
57_svo_ng_er_b_pa	57	57_svo_ng_er_b_pa	svo	ng	erg-abs	er	balancing	b	poss-acc	pa	vos	top_construction	20	cv	36439	0.9955816570158347	iv	49009	0.9964292272847844	0.0008475702689497711
57_svo_ng_er_b_pa	57	57_svo_ng_er_b_pa	svo	ng	erg-abs	er	balancing	b	poss-acc	pa	vos	anc_bucket	20	arg	1700	0.6929411764705883	none	214145	0.9985617221975764	0.30562054572698816
57_svo_ng_er_b_pa	57	57_svo_ng_er_b_pa	svo	ng	erg-abs	er	balancing	b	poss-acc	pa	vos	top_x_anc	20	cop_n|arg	439	0.6560364464692483	cop_n|none	37046	0.9996220914538682	0.34358564498461985
57_svo_ng_er_b_pa	57	57_svo_ng_er_b_pa	svo	ng	erg-abs	er	balancing	b	poss-acc	pa	vos	complexity_bucket	20	anc_overt_arg	1700	0.6929411764705883	cop_n	37046	0.9996220914538682	0.3066809149832799
57_svo_ng_er_b_pa	57	57_svo_ng_er_b_pa	svo	ng	erg-abs	er	balancing	b	poss-acc	pa	vos	construction_detail	20	cv_depth1	32381	0.9953058892560452	tv_indirect_obj	73	1.0	0.00469411074395476
57_svo_ng_er_b_pa	57	57_svo_ng_er_b_pa	svo	ng	erg-abs	er	balancing	b	poss-acc	pa	vos	detail_x_anc	20	tv_pp|arg	232	0.625	tv_particle|none	4621	1.0	0.375
58_svo_ng_er_b_ep	58	58_svo_ng_er_b_ep	svo	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	top_construction	20	iv	49009	0.9963680140382378	cop_n	38963	0.9992557041295588	0.002887690091320949
58_svo_ng_er_b_ep	58	58_svo_ng_er_b_ep	svo	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	anc_bucket	20	arg	1700	0.9352941176470588	none	214145	0.9985290340657031	0.06323491641864432
58_svo_ng_er_b_ep	58	58_svo_ng_er_b_ep	svo	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	top_x_anc	20	iv|arg	59	0.864406779661017	cop_n|bare	1478	1.0	0.13559322033898302
58_svo_ng_er_b_ep	58	58_svo_ng_er_b_ep	svo	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	complexity_bucket	20	anc_overt_arg	1700	0.9352941176470588	cop_n	37046	0.9996760783890298	0.064381960741971
58_svo_ng_er_b_ep	58	58_svo_ng_er_b_ep	svo	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	construction_detail	20	iv_plain	44118	0.9962373634344258	tv_indirect_obj	73	1.0	0.0037626365655741845
58_svo_ng_er_b_ep	58	58_svo_ng_er_b_ep	svo	ng	erg-abs	er	balancing	b	erg-poss	ep	vos	detail_x_anc	20	cv_depth2plus|arg	30	0.8666666666666667	cop_n|bare	1478	1.0	0.1333333333333333
59_svo_ng_er_b_no	59	59_svo_ng_er_b_no	svo	ng	erg-abs	er	balancing	b	nomn	no	vos	top_construction	20	iv	49009	0.997163786243343	tv	98400	0.9986788617886179	0.0015150755452748577
59_svo_ng_er_b_no	59	59_svo_ng_er_b_no	svo	ng	erg-abs	er	balancing	b	nomn	no	vos	anc_bucket	20	arg	1700	0.8947058823529411	none	214145	0.998907282448808	0.10420140009586687
59_svo_ng_er_b_no	59	59_svo_ng_er_b_no	svo	ng	erg-abs	er	balancing	b	nomn	no	vos	top_x_anc	20	iv|arg	59	0.847457627118644	cop_n|none	37046	0.9997570587917723	0.15229943167312832
59_svo_ng_er_b_no	59	59_svo_ng_er_b_no	svo	ng	erg-abs	er	balancing	b	nomn	no	vos	complexity_bucket	20	anc_overt_arg	1700	0.8947058823529411	cop_n	37046	0.9997570587917723	0.10505117643883122
