model_id	subset	clause_wo	np_wo	alignment	comp_system	strategy	anc_wo	accuracy_tie_ok	strict_unique_top1_accuracy	top5_accuracy	mrr	mean_rank	mean_n_unique_sentences	mean_own_sentence_group_size	mean_max_languages_count	mean_score_gap	mean_score_gap_when_wrong
34_svo_gn_ac_b_ep	non_anc	svo	gn	nom-acc	balancing	erg-poss	sov	0.9989212916481823	0	0.9989539797800556	0.9990062482235401	1.0178010226715544	6.623386023488758	24.88360690186556	24.87606061313596	0.0004049141703985617	0.37536945896103896
35_svo_gn_ac_b_no	all	svo	gn	nom-acc	balancing	nomn	svo	0.9982316851501946	4.0392978802662344e-05	0.9988420679409904	0.9985352583186198	1.0195905947192911	6.77561700275121	24.49596294617411	24.490298952924228	0.0005702532747934348	0.3224840162690355
35_svo_gn_ac_b_no	anc	svo	gn	nom-acc	balancing	nomn	svo	0.9788829909993076	0.0010385414262635588	0.9936533579506116	0.9847706318716825	1.1012000923147935	10.537387491345488	14.916916685898915	14.896838218324486	0.005743059568428341	0.2719636842622951
35_svo_gn_ac_b_no	non_anc	svo	gn	nom-acc	balancing	nomn	svo	0.9990146863106774	0	0.9990520441756754	0.9990922839451306	1.0162880291391347	6.623386023488758	24.88360690186556	24.878526232225827	0.00036092062943332787	0.3663002283886256
36_svo_gn_ac_d_se	all	svo	gn	nom-acc	deranking	sent	svo	0.9926305254228921	8.976217511702743e-06	0.9937525526118549	0.9935565135292244	1.0819708183168695	6.77561700275121	24.497452998281055	24.491878767206288	0.0026664559503794694	0.36182443164433614
36_svo_gn_ac_d_se	anc	svo	gn	nom-acc	deranking	sent	svo	0.8937225940456959	0.00023078698361412417	0.9168012924071083	0.9100148210881607	1.9129933071774752	10.537387491345488	14.95522732517886	15.075928917609048	0.037513155956612046	0.35297395170466883
36_svo_gn_ac_d_se	non_anc	svo	gn	nom-acc	deranking	sent	svo	0.9966331224170538	0	0.9968666090732915	0.9969372709911976	1.048341077307432	6.623386023488758	24.88360690186556	24.872922552476126	0.0012562829262415653	0.37312996843273233
37_svo_gn_ac_d_pa	all	svo	gn	nom-acc	deranking	poss-acc	svo	0.9963421913639812	2.692865253510823e-05	0.9970782411999407	0.9968057332341311	1.046232008294025	6.77561700275121	24.50678377638447	24.49447289406717	0.0012050025340310847	0.3294329074969325
37_svo_gn_ac_d_pa	anc	svo	gn	nom-acc	deranking	poss-acc	svo	0.9735748903761828	0.0006923609508423724	0.9875375028848373	0.9793371012266329	1.2244403415647358	10.537387491345488	15.195130394645743	15.0816985921994	0.007970710783521809	0.30163397227074235
37_svo_gn_ac_d_pa	non_anc	svo	gn	nom-acc	deranking	poss-acc	svo	0.9972635363888954	0	0.9974643349132597	0.997512652214154	1.039020289990427	6.623386023488758	24.88360690186556	24.875388171565994	0.0009312084800485651	0.34029631392491466
38_svo_gn_ac_d_ep	all	svo	gn	nom-acc	deranking	erg-poss	sov	0.9950361517160283	0.00032314383042129875	0.9956914155943827	0.995550487874342	1.0629098204307688	6.77561700275121	24.490572727558334	24.481309271086257	0.0017627527484729208	0.3551181759855334
38_svo_gn_ac_d_ep	anc	svo	gn	nom-acc	deranking	erg-poss	sov	0.975882760212324	0.00830833141010847	0.9838449111470113	0.9792511856404339	1.2558273713362567	10.537387491345488	14.778329102238633	14.765405031156243	0.010851973640664666	0.4499674811961722
38_svo_gn_ac_d_ep	non_anc	svo	gn	nom-acc	deranking	erg-poss	sov	0.9958112493870975	0	0.9961708188377034	0.9962100865255318	1.0551028508720726	6.623386023488758	24.88360690186556	24.874491582806044	0.00139493100035023	0.3330183936120401
39_svo_gn_ac_d_no	all	svo	gn	nom-acc	deranking	nomn	svo	0.9938019218081693	4.4881087558513716e-05	0.9950675684773194	0.9945933071106903	1.0719488714650534	6.77561700275121	24.49596294617411	24.48392135038216	0.00214334467853921	0.34580794436640117
39_svo_gn_ac_d_no	anc	svo	gn	nom-acc	deranking	nomn	svo	0.9499192245557351	0.0011539349180706207	0.9748442187860604	0.9600950964608816	1.3649896145857374	10.537387491345488	14.916916685898915	14.860258481421647	0.01727760294138011	0.34499471679723503
39_svo_gn_ac_d_no	non_anc	svo	gn	nom-acc	deranking	nomn	svo	0.99557776273086	0	0.9958859651170936	0.9959893774998716	1.0600901258493076	6.623386023488758	24.88360690186556	24.8733708468561	0.001530892918723295	0.3461806378880676
40_svo_gn_er_b_se	all	svo	gn	erg-abs	balancing	sent	svo	0.9935999569141559	0	0.9954625220478343	0.9946266777401923	1.0661547230612491	6.77561700275121	24.497444022063544	24.474680334453865	0.002456470269107001	0.3838208956030856
40_svo_gn_er_b_se	anc	svo	gn	erg-abs	balancing	sent	svo	0.8765289637664436	0	0.9226863604892684	0.9001517293988	1.836372028617586	10.537387491345488	14.954996538195246	14.96422801753981	0.04489536952111701	0.3636105348317757
40_svo_gn_er_b_se	non_anc	svo	gn	erg-abs	balancing	sent	svo	0.9983375750075884	0	0.9984076210044596	0.9984498811879801	1.0349856405706415	6.623386023488758	24.88360690186556	24.859548436806836	0.0007390568299983656	0.4445655192696629
41_svo_gn_er_b_pa	all	svo	gn	erg-abs	balancing	poss-acc	svo	0.9966069897805764	2.692865253510823e-05	0.9985772695243951	0.9973666092713107	1.0345225325500087	6.77561700275121	24.50678377638447	24.477786105712912	0.0014374783713999755	0.4236587214417989
41_svo_gn_er_b_pa	anc	svo	gn	erg-abs	balancing	poss-acc	svo	0.9455342718670667	0.0006923609508423724	0.9951534733441034	0.9629202436995153	1.193399492268636	10.537387491345488	15.195130394645743	14.92222478652204	0.023205049274174935	0.4260486377330508
41_svo_gn_er_b_pa	non_anc	svo	gn	erg-abs	balancing	poss-acc	svo	0.9986737957925704	0	0.9987158233906932	0.9987605815986831	1.0280931144785075	6.623386023488758	24.88360690186556	24.864479674986576	0.0005565903308505919	0.4196867478873239
42_svo_gn_er_b_ep	all	svo	gn	erg-abs	balancing	erg-poss	sov	0.9981329467575658	0.000350072482956407	0.9984381381529637	0.9982978213624552	1.0358195959804497	6.77561700275121	24.49065351351594	24.469088150944074	0.000884154127309693	0.47355592610576924
42_svo_gn_er_b_ep	anc	svo	gn	erg-abs	balancing	erg-poss	sov	0.9891530117701361	0.009000692360950842	0.9959612277867528	0.9911362039822293	1.0882760212324025	10.537387491345488	14.780406185091161	14.777982921763213	0.005581693626817448	0.5145846486170214
42_svo_gn_er_b_ep	non_anc	svo	gn	erg-abs	balancing	erg-poss	sov	0.9984963459338299	0	0.9985383735319526	0.9985876370304233	1.0336967942282098	6.623386023488758	24.88360690186556	24.861266898596746	0.0006940545344976535	0.4615785971739131
43_svo_gn_er_b_no	all	svo	gn	erg-abs	balancing	nomn	svo	0.9973654801603152	4.936919631436509e-05	0.9982271970414387	0.9977667931436509	1.0394280354201544	6.77561700275121	24.49596294617411	24.469658140756067	0.001027654016004596	0.39007260470187394
43_svo_gn_er_b_no	anc	svo	gn	erg-abs	balancing	nomn	svo	0.9717285945072698	0.001269328409877683	0.9929609969997693	0.9796213083429495	1.135818139856912	10.537387491345488	14.916916685898915	14.868336025848143	0.010690599374567275	0.3781417721632653
43_svo_gn_er_b_no	non_anc	svo	gn	erg-abs	balancing	nomn	svo	0.9984029512713348	0	0.9984403091363329	0.998501102939737	1.0355273296131127	6.623386023488758	24.88360690186556	24.858203553666907	0.0006366148393845292	0.3986195461403509
44_svo_gn_er_d_se	all	svo	gn	erg-abs	deranking	sent	svo	0.9916117247353138	1.3464326267554115e-05	0.993689719089273	0.9928695098825013	1.0849823392920457	6.77561700275121	24.497444022063544	24.477283437532257	0.002900772416891446	0.3458127356768325
44_svo_gn_er_d_se	anc	svo	gn	erg-abs	deranking	sent	svo	0.8631433187168244	0.0003461804754211862	0.9110316178167551	0.8882086999134549	2.0555042695591967	10.537387491345488	14.954996538195246	14.924071082390952	0.05127362547195938	0.374651971618887
44_svo_gn_er_d_se	non_anc	svo	gn	erg-abs	deranking	sent	svo	0.9968105722757944	0	0.9970347194657825	0.997104913833991	1.0457073478250718	6.623386023488758	24.88360690186556	24.863881949146606	0.000943224285600878	0.29573464808199124
45_svo_gn_er_d_pa	all	svo	gn	erg-abs	deranking	poss-acc	svo	0.9946322219280017	1.7952435023405486e-05	0.9970692649824291	0.9956436494441926	1.0539829721153804	6.77561700275121	24.50678377638447	24.474379631167224	0.0020928377589077736	0.389889025
45_svo_gn_er_d_pa	anc	svo	gn	erg-abs	deranking	poss-acc	svo	0.9294945765058851	0.00046157396722824835	0.9866143549503807	0.9494675518197554	1.343872605585045	10.537387491345488	15.195130394645743	14.866028156012002	0.032516337612508654	0.46118916816693944
45_svo_gn_er_d_pa	non_anc	svo	gn	erg-abs	deranking	poss-acc	svo	0.9972682061220202	0	0.9974923533120083	0.9975122994804455	1.0422517453127553	6.623386023488758	24.88360690186556	24.86320950757664	0.0008616623883350066	0.3154199865811966
46_svo_gn_er_d_ep	all	svo	gn	erg-abs	deranking	erg-poss	sov	0.9961536907962354	0.00028723896037448777	0.9967057281732051	0.996550829336837	1.0540817105080091	6.77561700275121	24.49065351351594	24.465636795310825	0.0014362397922454456	0.3734072629521587
46_svo_gn_er_d_ep	anc	svo	gn	erg-abs	deranking	erg-poss	sov	0.9791137779829218	0.0073851834756519736	0.9881144703438726	0.982380503865682	1.197322870990076	10.537387491345488	14.780406185091161	14.744634202630971	0.009709138829909992	0.4648585475138121
46_svo_gn_er_d_ep	non_anc	svo	gn	erg-abs	deranking	erg-poss	sov	0.9968432604076677	0	0.9970533983982816	0.997124272753835	1.0482850405099349	6.623386023488758	24.88360690186556	24.859025426696864	0.0011014528812253379	0.34892104622781067
47_svo_gn_er_d_no	all	svo	gn	erg-abs	deranking	nomn	svo	0.9948252106045034	4.0392978802662344e-05	0.9962838459501551	0.9955609271407156	1.0634932745690293	6.77561700275121	24.49596294617411	24.464887281148595	0.0018064014817491057	0.3490772944926279
47_svo_gn_er_d_no	anc	svo	gn	erg-abs	deranking	nomn	svo	0.945995845834295	0.0010385414262635588	0.9774982690976229	0.9580530419189938	1.3446803600276944	10.537387491345488	14.916916685898915	14.837987537502885	0.018224744358412186	0.3374693047222222
47_svo_gn_er_d_no	non_anc	svo	gn	erg-abs	deranking	nomn	svo	0.9968012328095449	0	0.9970440589320321	0.9970787927613532	1.0521142216722315	6.623386023488758	24.88360690186556	24.854467767167108	0.0011419855048681968	0.3570080086715328
48_svo_ng_ac_b_se	all	svo	ng	nom-acc	balancing	sent	svo	0.9968403714358807	1.3464326267554115e-05	0.9974462661179205	0.9972764976817572	1.0339480546292599	6.77561700275121	24.497452998281055	24.493871487493884	0.0014503345720812708	0.45902059139204543
48_svo_ng_ac_b_se	anc	svo	ng	nom-acc	balancing	sent	svo	0.9450726978998385	0.0003461804754211862	0.9596122778675282	0.9541292177867529	1.4537272097853682	10.537387491345488	14.95522732517886	15.040387722132472	0.027615632827140548	0.5027669623529412
48_svo_ng_ac_b_se	non_anc	svo	ng	nom-acc	balancing	sent	svo	0.9989353008475566	0	0.9989773284456793	0.9990225778030306	1.016960470709099	6.623386023488758	24.88360690186556	24.87643419178594	0.000391479708888837	0.3676904485087719
49_svo_ng_ac_b_pa	all	svo	ng	nom-acc	balancing	poss-acc	vos	0.9983887689566494	3.1416761290959606e-05	0.9989811993124217	0.9986739462953355	1.018118495047372	6.77561700275121	24.506788264493224	24.497524808021147	0.00048529380425562475	0.30119442289693593
49_svo_ng_ac_b_pa	anc	svo	ng	nom-acc	balancing	poss-acc	vos	0.9823447957535195	0.0008077544426494346	0.9965381952457881	0.9877304783567967	1.0841218555273482	10.537387491345488	15.19524578813755	15.11585506577429	0.003739611074313409	0.21181352660130723
49_svo_ng_ac_b_pa	non_anc	svo	ng	nom-acc	balancing	poss-acc	vos	0.9990380349763011	0	0.9990800625744238	0.9991168055409653	1.0154474771766793	6.623386023488758	24.88360690186556	24.877181349085898	0.0003535983947792384	0.3675792633495146
50_svo_ng_ac_b_ep	all	svo	ng	nom-acc	balancing	erg-poss	vos	0.9988914371373047	0.0003590487004681097	0.9991696998801675	0.9990197659651453	1.0151653194860217	6.77561700275121	24.49057721566709	24.484289375300143	0.0003958460750142497	0.3570804041295546
50_svo_ng_ac_b_ep	anc	svo	ng	nom-acc	balancing	erg-poss	vos	0.9901915531963997	0.009231479344564966	0.9964228017539811	0.9920626401280868	1.0608123701823218	10.537387491345488	14.77844449573044	14.790330025386568	0.0027178803531040844	0.27709589576470584
50_svo_ng_ac_b_ep	non_anc	svo	ng	nom-acc	balancing	erg-poss	vos	0.9992435032337902	0	0.9992808610987882	0.9993013062883094	1.0133180788717924	6.623386023488758	24.88360690186556	24.87658362324593	0.0003018782071960587	0.3990475844444444
51_svo_ng_ac_b_no	all	svo	ng	nom-acc	balancing	nomn	vos	0.9986760079170238	6.283352258191921e-05	0.9991203306838531	0.9988910361439067	1.0169201700095596	6.77561700275121	24.495958458065356	24.48659626320065	0.0004170294605742086	0.3149788174237288
51_svo_ng_ac_b_no	anc	svo	ng	nom-acc	balancing	nomn	vos	0.9854604200323102	0.0016155088852988692	0.9964228017539811	0.9896117367839834	1.0717747519039926	10.537387491345488	14.916801292407108	14.886568197553657	0.002949582161320101	0.20286570642857138
51_svo_ng_ac_b_no	non_anc	svo	ng	nom-acc	balancing	nomn	vos	0.9992108151019169	0	0.999229494034416	0.9992665499698336	1.014700319876719	6.623386023488758	24.88360690186556	24.87508930864601	0.00031454235275164025	0.39856610727810654
52_svo_ng_ac_d_se	all	svo	ng	nom-acc	deranking	sent	svo	0.9957093680294061	1.3464326267554115e-05	0.9962748697326433	0.9962141189184107	1.0514830955383712	6.77561700275121	24.497452998281055	24.4920403391215	0.0017066938003509702	0.3977721258891213
52_svo_ng_ac_d_se	anc	svo	ng	nom-acc	deranking	sent	svo	0.9413801061620125	0.0003461804754211862	0.9523424878836834	0.949652134927302	1.5865451188552966	10.537387491345488	14.95522732517886	15.011770136164321	0.025499292017078238	0.434993827992126
52_svo_ng_ac_d_se	non_anc	svo	ng	nom-acc	deranking	sent	svo	0.9979079595601111	0	0.9980527212869784	0.9980983849683626	1.0298302552009153	6.623386023488758	24.88360690186556	24.875687034485978	0.0007438571422634196	0.3555653743973214
53_svo_ng_ac_d_pa	all	svo	ng	nom-acc	deranking	poss-acc	vos	0.9955029150266369	3.1416761290959606e-05	0.996620454106844	0.996130613405577	1.0527756708600562	6.77561700275121	24.506788264493224	24.491775540704904	0.001471530914407278	0.32721883689620757
53_svo_ng_ac_d_pa	anc	svo	ng	nom-acc	deranking	poss-acc	vos	0.9636510500807755	0.0008077544426494346	0.9864989614585737	0.9725658267828294	1.2417493653357952	10.537387491345488	15.19524578813755	15.054811908608354	0.008671399229171475	0.23855982768253967
53_svo_ng_ac_d_pa	non_anc	svo	ng	nom-acc	deranking	poss-acc	vos	0.9967918933432954	0	0.9970300497326577	0.9970842310052067	1.0451283009176024	6.623386023488758	24.88360690186556	24.873669709776085	0.0011801673111676667	0.3678703476710335
54_svo_ng_ac_d_ep	all	svo	ng	nom-acc	deranking	erg-poss	vos	0.9974372899004089	0.00034558437420055565	0.997886100775994	0.9977259965251716	1.0311295223305852	6.77561700275121	24.49057721566709	24.48290703780334	0.000864489207534637	0.3373339839229422
54_svo_ng_ac_d_ep	anc	svo	ng	nom-acc	deranking	erg-poss	vos	0.9830371567043619	0.008885298869143781	0.9899607662127856	0.9856515425928918	1.1532425571197784	10.537387491345488	14.77844449573044	14.769559196861296	0.005364654050311563	0.3162591292517007
54_svo_ng_ac_d_ep	non_anc	svo	ng	nom-acc	deranking	erg-poss	vos	0.9980200331551052	0	0.9982068224800953	0.9982146244071073	1.0261878633636088	6.623386023488758	24.88360690186556	24.875985897405965	0.0006823769540264773	0.3446405962735849
55_svo_ng_ac_d_no	all	svo	ng	nom-acc	deranking	nomn	vos	0.9968179308921014	5.834541382606783e-05	0.9975494926193051	0.997240623099847	1.0379694000745026	6.77561700275121	24.495958458065356	24.484998496483566	0.0010232665844594746	0.32157270937940763
55_svo_ng_ac_d_no	anc	svo	ng	nom-acc	deranking	nomn	vos	0.9779598430648512	0.001500115393491807	0.990537733671821	0.9831102728606047	1.156012000923148	10.537387491345488	14.916801292407108	14.8676436648973	0.00526874350796215	0.23905199602094238
55_svo_ng_ac_d_no	non_anc	svo	ng	nom-acc	deranking	nomn	vos	0.9975810782413785	0	0.9978332438301151	0.9978124488028672	1.0331924630507368	6.623386023488758	24.88360690186556	24.874192719886057	0.0008514610180485186	0.35200023110038614
56_svo_ng_er_b_se	all	svo	ng	erg-abs	balancing	sent	svo	0.9946681267980486	4.488108755851371e-06	0.9963960486690513	0.9955626804380394	1.0570707909394061	6.77561700275121	24.497444022063544	24.47195605243906	0.0024086751619534046	0.4517502706313131
56_svo_ng_er_b_se	anc	svo	ng	erg-abs	balancing	sent	svo	0.8983383337179783	0.00011539349180706209	0.9419570736210477	0.9191430735679668	1.682206323563351	10.537387491345488	14.954996538195246	14.883106392799446	0.045133882101315484	0.44396165980703745
56_svo_ng_er_b_se	non_anc	svo	ng	erg-abs	balancing	sent	svo	0.9985663919307012	0	0.9985990800625745	0.9986552220016344	1.0317728641808122	6.623386023488758	24.88360690186556	24.85999673118681	0.0006796754499054379	0.47410130039087944
57_svo_ng_er_b_pa	all	svo	ng	erg-abs	balancing	poss-acc	vos	0.9960998334911652	2.692865253510823e-05	0.9984381381529637	0.9969780775427156	1.0377629470717333	6.77561700275121	24.506788264493224	24.473414687784715	0.0016292908719497692	0.4177490546260069
57_svo_ng_er_b_pa	anc	svo	ng	erg-abs	balancing	poss-acc	vos	0.9352642510962381	0.0006923609508423724	0.9941149319178398	0.955490695035772	1.2116316639741518	10.537387491345488	15.19524578813755	14.878144472651742	0.027152040043849527	0.4194288396078431
57_svo_ng_er_b_pa	non_anc	svo	ng	erg-abs	balancing	poss-acc	vos	0.9985617221975764	0	0.9986130892619487	0.9986569850904293	1.0307268439608677	6.623386023488758	24.88360690186556	24.86171519297672	0.0005964386254640548	0.4146894462662338
58_svo_ng_er_b_ep	all	svo	ng	erg-abs	balancing	erg-poss	vos	0.9980207440386696	0.0003366081566888529	0.9984112095004286	0.9982134524124932	1.0359497511343694	6.77561700275121	24.49057721566709	24.467925730776308	0.0007534638169569726	0.38068033224489795
58_svo_ng_er_b_ep	anc	svo	ng	erg-abs	balancing	erg-poss	vos	0.9854604200323102	0.008654511885529657	0.9948072928686822	0.9882883688979921	1.1100853911839372	10.537387491345488	14.77844449573044	14.77025155781214	0.004507477621740134	0.31001429420634924
58_svo_ng_er_b_ep	non_anc	svo	ng	erg-abs	balancing	erg-poss	vos	0.9985290340657031	0	0.9985570524644517	0.9986150997716967	1.0329496369282496	6.623386023488758	24.88360690186556	24.860370309836792	0.0006015467344556259	0.40894674746031745
59_svo_ng_er_b_no	all	svo	ng	erg-abs	balancing	nomn	vos	0.9980611370174722	6.283352258191921e-05	0.9988330917234787	0.9983922196773498	1.0269466049701317	6.77561700275121	24.495958458065356	24.477512331078806	0.0006440952978982187	0.3322025866203704
59_svo_ng_er_b_no	anc	svo	ng	erg-abs	balancing	nomn	vos	0.9771520886222017	0.0016155088852988692	0.9964228017539811	0.9840206982633279	1.0900069236095085	10.537387491345488	14.916801292407108	14.874567274405724	0.00429244380798523	0.18787029313131312
59_svo_ng_er_b_no	non_anc	svo	ng	erg-abs	balancing	nomn	vos	0.998907282448808	0	0.9989306311144318	0.9989738050731046	1.024394685843704	6.623386023488758	24.88360690186556	24.86612342104649	0.0004964542687431414	0.45432991188034194
60_svo_ng_er_d_se	all	svo	ng	erg-abs	deranking	sent	svo	0.9927068232717415	4.488108755851371e-06	0.9945289954266172	0.9937352484923545	1.0838468477768153	6.77561700275121	24.497399140975983	24.46461350651449	0.0029278563769742066	0.4014514505907692
60_svo_ng_er_d_se	anc	svo	ng	erg-abs	deranking	sent	svo	0.8894530348488345	0.00011539349180706209	0.9301869374567274	0.9091904074048004	1.9012231710131549	10.537387491345488	14.953842603277176	14.83464112624048	0.045291244769213014	0.409701385354906
60_svo_ng_er_d_se	non_anc	svo	ng	erg-abs	deranking	sent	svo	0.9968852880057905	0	0.9971327838614024	0.997156601280721	1.050769338532303	6.623386023488758	24.88360690186556	24.854318335707113	0.0012134987043358472	0.3896022189505247
61_svo_ng_er_d_pa	all	svo	ng	erg-abs	deranking	poss-acc	vos	0.9944302570339885	1.7952435023405486e-05	0.9965306919317269	0.9953190312240419	1.059786096736696	6.77561700275121	24.506788264493224	24.47199195730911	0.0019968945474415534	0.3585254399758259
61_svo_ng_er_d_pa	anc	svo	ng	erg-abs	deranking	poss-acc	vos	0.9360720055388876	0.00046157396722824835	0.9807292868682206	0.9513684121417032	1.3767597507500577	10.537387491345488	15.19524578813755	14.911723978767597	0.024574941945534272	0.384415969133574
61_svo_ng_er_d_pa	non_anc	svo	ng	erg-abs	deranking	poss-acc	vos	0.9967918933432954	0	0.9971701417264003	0.997097620801046	1.0469588363025053	6.623386023488758	24.88360690186556	24.858875995236872	0.0010832082192439702	0.33764719666666665
62_svo_ng_er_d_ep	all	svo	ng	erg-abs	deranking	erg-poss	vos	0.9955253555704162	0.00021991732903671723	0.9965441562579944	0.9960657224416658	1.0545125689485708	6.77561700275121	24.49057721566709	24.46933050881689	0.0013021061097970926	0.2909965540922768
62_svo_ng_er_d_ep	anc	svo	ng	erg-abs	deranking	erg-poss	vos	0.9650357719824602	0.005654281098546042	0.983152550196169	0.9713519103738749	1.2513270251557813	10.537387491345488	14.77844449573044	14.78236787445188	0.010603162163627972	0.30325743666666666
62_svo_ng_er_d_ep	non_anc	svo	ng	erg-abs	deranking	erg-poss	vos	0.9967592052114221	0	0.9970860865301548	0.997065838696444	1.046547899787527	6.623386023488758	24.88360690186556	24.86134161432674	0.0009257118359989726	0.28564345982708933
63_svo_ng_er_d_no	all	svo	ng	erg-abs	deranking	nomn	vos	0.9941430180736139	3.590487004681097e-05	0.9958395231833258	0.9949725112267797	1.0677165849082855	6.77561700275121	24.495958458065356	24.465686164507137	0.0017662938762897703	0.3015706550727969
63_svo_ng_er_d_no	anc	svo	ng	erg-abs	deranking	nomn	vos	0.9433417955227326	0.0009231479344564967	0.9769213016385876	0.9558266017470575	1.356796676667436	10.537387491345488	14.916801292407108	14.836372028617586	0.014188542549042232	0.25042344140529527
63_svo_ng_er_d_no	non_anc	svo	ng	erg-abs	deranking	nomn	vos	0.996198837236452	0	0.9966051040183054	0.9965566642611782	1.056018118564524	6.623386023488758	24.88360690186556	24.85536435592706	0.0012635914690513437	0.33242235275184273
64_vos_gn_ac_b_se	all	vos	gn	nom-acc	balancing	sent	vos	0.9913469263187186	8.976217511702743e-06	0.9927113113804974	0.992461639707869	1.0800140028993181	6.77561700275121	17.528762044961873	17.535328148071684	0.002895090858081513	0.33457369770746886
64_vos_gn_ac_b_se	anc	vos	gn	nom-acc	balancing	sent	vos	0.8805677359796907	0.00023078698361412417	0.9061850911608585	0.8981149130383106	1.9582275559658435	10.537387491345488	13.351142395568889	13.464574198015232	0.04843396367066698	0.4055350040289855
64_vos_gn_ac_b_se	non_anc	vos	gn	nom-acc	balancing	sent	vos	0.9958299283195965	0	0.9962128464358262	0.9962796542929323	1.0444745382801373	6.623386023488758	17.697821569497304	17.700063041397183	0.0010522279764178478	0.2523285106494961
65_vos_gn_ac_b_pa	all	vos	gn	nom-acc	balancing	poss-acc	svo	0.994264197010022	1.7952435023405486e-05	0.9960729048386301	0.9951991668684221	1.047681667422165	6.77561700275121	17.537275987271723	17.531917185417235	0.0015966888227690733	0.27837232651799687
65_vos_gn_ac_b_pa	anc	vos	gn	nom-acc	balancing	poss-acc	svo	0.9465728132933302	0.00046157396722824835	0.983152550196169	0.9601482006012001	1.251096238172167	10.537387491345488	13.570043849526886	13.38056773597969	0.018328681333948767	0.3430590765442765
65_vos_gn_ac_b_pa	non_anc	vos	gn	nom-acc	balancing	poss-acc	svo	0.9961941675033272	0	0.9965957645520559	0.9966176061206659	1.0394499054379043	6.623386023488758	17.697821569497304	17.69991360993719	0.0009195801015666954	0.24162390288343555
66_vos_gn_ac_b_ep	all	vos	gn	nom-acc	balancing	erg-poss	sov	0.9972802060939541	0.0003321200479330015	0.9978681483409706	0.9976373296058543	1.0263766151581386	6.77561700275121	17.520930295182914	17.52352891015255	0.0007020316399100583	0.25811942528052806
66_vos_gn_ac_b_ep	anc	vos	gn	nom-acc	balancing	erg-poss	sov	0.9804984998846065	0.008539118393722595	0.9894991922455574	0.9840333912716362	1.1353565658896838	10.537387491345488	13.149780752365567	13.174128779136856	0.0068649946618970685	0.3520239274556213
66_vos_gn_ac_b_ep	non_anc	vos	gn	nom-acc	balancing	erg-poss	sov	0.9979593266244834	0	0.9982068224800953	0.998187852520722	1.0219664246188331	6.623386023488758	17.697821569497304	17.699540031287214	0.0004526294238950244	0.221803954187643
67_vos_gn_ac_b_no	all	vos	gn	nom-acc	balancing	nomn	svo	0.9956106296367774	1.7952435023405486e-05	0.9971680033750577	0.9963607704059944	1.0357702267841353	6.77561700275121	17.526455157061367	17.526800741435565	0.0011612241624964657	0.2645536982310838
67_vos_gn_ac_b_no	anc	vos	gn	nom-acc	balancing	nomn	svo	0.9522270943918762	0.00046157396722824835	0.9844218786060466	0.9642318606981306	1.2277867528271404	10.537387491345488	13.29183014078006	13.247172859450727	0.015000442336718208	0.3139947664009662
67_vos_gn_ac_b_no	non_anc	vos	gn	nom-acc	balancing	nomn	svo	0.9973662705176399	0	0.997683812370123	0.9976609601443881	1.0279997198160125	6.623386023488758	17.697821569497304	17.69998832566719	0.0006011799648836069	0.22826185031914895
68_vos_gn_ac_d_se	all	vos	gn	nom-acc	deranking	sent	vos	0.9920336069583638	8.976217511702743e-06	0.9932588606487113	0.9930689038261576	1.0683718487866398	6.77561700275121	17.528762044961873	17.535373029159242	0.002146452193024581	0.2694383997633803
68_vos_gn_ac_d_se	anc	vos	gn	nom-acc	deranking	sent	vos	0.8934918070620816	0.00023078698361412417	0.9141472420955458	0.9087807550046157	1.8504500346180475	10.537387491345488	13.351142395568889	13.47680590814678	0.03252492736095084	0.30537488679306607
68_vos_gn_ac_d_se	non_anc	vos	gn	nom-acc	deranking	sent	vos	0.9960213873777114	0	0.9964603422914381	0.9964798688157089	1.036722781293049	6.623386023488758	17.697821569497304	17.699614747017208	0.0009170988772560649	0.23050720548122067
69_vos_gn_ac_d_pa	all	vos	gn	nom-acc	deranking	poss-acc	svo	0.9954894507003693	2.2440543779256858e-05	0.9967416330432519	0.9961984395677502	1.0348232358366507	6.77561700275121	17.537275987271723	17.534619026888258	0.00101058116004147	0.22404835706467663
69_vos_gn_ac_d_pa	anc	vos	gn	nom-acc	deranking	poss-acc	svo	0.9568428340641588	0.0005769674590353104	0.9816524348026772	0.9666569528052158	1.2357489037618279	10.537387491345488	13.570043849526886	13.468497576736672	0.009679366301638587	0.22428178708556148
69_vos_gn_ac_d_pa	non_anc	vos	gn	nom-acc	deranking	poss-acc	svo	0.9970533983982816	0	0.9973522613182657	0.9973939217143524	1.026692194541082	6.623386023488758	17.697821569497304	17.699166452637233	0.0006597735668822527	0.2239100007606973
70_vos_gn_ac_d_ep	all	vos	gn	nom-acc	deranking	erg-poss	sov	0.9975764212718402	0.00029621517788619054	0.998159875410101	0.9979189525738406	1.0208203365183945	6.77561700275121	17.520930295182914	17.5230666349507	0.0005698672462759917	0.23513461298148147
70_vos_gn_ac_d_ep	anc	vos	gn	nom-acc	deranking	erg-poss	sov	0.9787675975075005	0.007615970459266097	0.9892684052619433	0.9828874406496654	1.1360489268405263	10.537387491345488	13.149780752365567	13.171474728825295	0.006116324192245557	0.2880655730978261
